356, 77.8911
357, 77.9191
358, 77.9471
359, 77.9751
360, 78.0031
361, 78.031
362, 78.059
363, 78.087
364, 78.115
365, 78.143
366, 78.171
367, 78.199
368, 78.227
369, 78.255
370, 78.283
371, 78.3109
372, 78.3389
373, 78.3669
374, 78.3949
375, 78.4229
376, 78.4509
377, 78.4789
378, 78.5069
379, 78.5349
380, 78.5629
381, 78.5908
382, 78.6188
383, 78.6468
384, 78.6748
385, 78.7028
386, 78.7308
387, 78.7588
388, 78.7868
389, 78.8148
390, 78.8427
391, 78.8707
392, 78.8987
393, 78.9267
394, 78.9547
395, 78.9827
396, 79.0107
397, 79.0387
398, 79.0667
399, 79.0947
400, 79.1227
401, 79.1506
402, 79.1786
403, 79.2066
404, 79.2346
405, 79.2626
406, 79.2906
407, 79.3186
408, 79.3466
409, 79.3746
410, 79.4025
411, 79.4305
412, 79.4585
413, 79.4865
414, 79.5145
415, 79.5425
416, 79.5705
417, 79.5985
418, 79.6265
419, 79.6544
420, 79.6824
421, 79.7104
422, 79.7384
423, 79.7664
424, 79.7944
425, 79.8224
426, 79.8504
427, 79.8784
428, 79.9064
429, 79.9344
430, 79.9623
431, 79.9903
432, 80.0183
433, 80.0463
434, 80.0743
435, 80.1023
436, 80.1303
437, 80.1583
438, 80.1863
439, 80.2142
440, 80.2422
441, 80.2702
442, 80.2982
443, 80.3262
444, 80.3542
445, 80.3822
446, 80.4102
447, 80.4382
448, 80.4662
449, 80.4941
450, 80.5221
451, 80.5501
452, 80.5781
453, 80.6061
454, 80.6341
455, 80.6621
456, 80.6901
457, 80.7181
458, 80.7461
459, 80.774
460, 80.802
461, 80.83
462, 80.858
463, 80.886
464, 80.914
465, 80.942
466, 80.97
467, 80.998
468, 81.026
469, 81.0539
470, 81.0819
471, 81.1099
472, 81.1379
473, 81.1659
474, 81.1939
475, 81.2219
476, 81.2499
477, 81.2779
478, 81.3058
479, 81.3338
480, 81.3618
481, 81.3898
482, 81.4178
483, 81.4458
484, 81.4738
485, 81.5018
486, 81.5298
487, 81.5578
488, 81.5857
489, 81.6137
490, 81.6417
491, 81.6697
492, 81.6977
493, 81.7257
494, 81.7537
495, 81.7817
496, 81.8097
497, 81.8377
498, 81.8656
499, 81.8936
500, 81.9216
501, 81.9496
502, 81.9776
503, 82.0056
504, 82.0336
505, 82.0616
506, 82.0896
507, 82.1176
508, 82.1455
509, 82.1735
510, 82.2015
511, 82.2295
512, 82.2575
513, 82.2855
514, 82.3135
515, 82.3415
516, 82.3695
517, 82.3975
518, 82.4254
519, 82.4534
520, 82.4814
521, 82.5094
522, 82.5374
523, 82.5654
524, 82.5934
525, 82.6214
526, 82.6494
527, 82.6774
528, 82.7053
529, 82.7333
530, 82.7613
531, 82.7893
532, 82.8173
533, 82.8453
534, 82.8733
535, 82.9013
536, 82.9293
537, 82.9573
538, 82.9852
539, 83.0132
540, 83.0412
541, 83.0692
542, 83.0972
543, 83.1252
544, 83.1532
545, 83.1812
546, 83.2092
547, 83.2372
548, 83.2651
549, 83.2931
550, 83.3211
